model,attribution_method,example_id,warning_type,details
XLM-R,SHAP,366,word_reconstruction_mismatch,"reconstructed length=22, original length=27"
XLM-R,SHAP,367,word_reconstruction_mismatch,"reconstructed length=47, original length=59"
XLM-R,SHAP,368,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
XLM-R,SHAP,369,word_reconstruction_mismatch,"reconstructed length=26, original length=31"
XLM-R,SHAP,370,word_reconstruction_mismatch,"reconstructed length=39, original length=43"
XLM-R,SHAP,371,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,SHAP,372,word_reconstruction_mismatch,"reconstructed length=48, original length=58"
XLM-R,SHAP,373,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,SHAP,374,word_reconstruction_mismatch,"reconstructed length=25, original length=30"
XLM-R,SHAP,375,word_reconstruction_mismatch,"reconstructed length=63, original length=77"
XLM-R,SHAP,376,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,SHAP,377,word_reconstruction_mismatch,"reconstructed length=14, original length=18"
XLM-R,SHAP,378,word_reconstruction_mismatch,"reconstructed length=24, original length=32"
XLM-R,SHAP,379,word_reconstruction_mismatch,"reconstructed length=12, original length=13"
XLM-R,SHAP,380,word_reconstruction_mismatch,"reconstructed length=44, original length=49"
XLM-R,SHAP,381,word_reconstruction_mismatch,"reconstructed length=41, original length=49"
XLM-R,SHAP,382,word_reconstruction_mismatch,"reconstructed length=38, original length=45"
XLM-R,SHAP,383,word_reconstruction_mismatch,"reconstructed length=28, original length=33"
XLM-R,SHAP,384,word_reconstruction_mismatch,"reconstructed length=104, original length=133"
XLM-R,SHAP,385,word_reconstruction_mismatch,"reconstructed length=56, original length=68"
XLM-R,SHAP,386,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,387,word_reconstruction_mismatch,"reconstructed length=48, original length=57"
XLM-R,SHAP,388,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
XLM-R,SHAP,389,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
XLM-R,SHAP,390,word_reconstruction_mismatch,"reconstructed length=27, original length=34"
XLM-R,SHAP,391,word_reconstruction_mismatch,"reconstructed length=33, original length=39"
XLM-R,SHAP,392,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,SHAP,393,word_reconstruction_mismatch,"reconstructed length=70, original length=82"
XLM-R,SHAP,394,word_reconstruction_mismatch,"reconstructed length=50, original length=59"
XLM-R,SHAP,395,word_reconstruction_mismatch,"reconstructed length=52, original length=65"
XLM-R,SHAP,396,word_reconstruction_mismatch,"reconstructed length=54, original length=63"
XLM-R,SHAP,397,word_reconstruction_mismatch,"reconstructed length=7, original length=8"
XLM-R,SHAP,398,word_reconstruction_mismatch,"reconstructed length=59, original length=75"
XLM-R,SHAP,399,word_reconstruction_mismatch,"reconstructed length=48, original length=57"
XLM-R,SHAP,400,word_reconstruction_mismatch,"reconstructed length=39, original length=46"
XLM-R,SHAP,401,word_reconstruction_mismatch,"reconstructed length=12, original length=14"
XLM-R,SHAP,402,word_reconstruction_mismatch,"reconstructed length=88, original length=108"
XLM-R,SHAP,403,word_reconstruction_mismatch,"reconstructed length=42, original length=48"
XLM-R,SHAP,404,word_reconstruction_mismatch,"reconstructed length=73, original length=87"
XLM-R,SHAP,405,word_reconstruction_mismatch,"reconstructed length=37, original length=45"
XLM-R,SHAP,406,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,SHAP,407,word_reconstruction_mismatch,"reconstructed length=21, original length=25"
XLM-R,SHAP,408,word_reconstruction_mismatch,"reconstructed length=18, original length=20"
XLM-R,SHAP,409,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,SHAP,410,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,SHAP,411,word_reconstruction_mismatch,"reconstructed length=26, original length=31"
XLM-R,SHAP,412,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,413,word_reconstruction_mismatch,"reconstructed length=24, original length=28"
XLM-R,SHAP,414,word_reconstruction_mismatch,"reconstructed length=19, original length=27"
XLM-R,SHAP,415,word_reconstruction_mismatch,"reconstructed length=215, original length=262"
XLM-R,SHAP,416,word_reconstruction_mismatch,"reconstructed length=34, original length=40"
XLM-R,SHAP,417,word_reconstruction_mismatch,"reconstructed length=27, original length=32"
XLM-R,SHAP,418,word_reconstruction_mismatch,"reconstructed length=23, original length=26"
XLM-R,SHAP,419,word_reconstruction_mismatch,"reconstructed length=38, original length=45"
XLM-R,SHAP,420,word_reconstruction_mismatch,"reconstructed length=25, original length=30"
XLM-R,SHAP,421,word_reconstruction_mismatch,"reconstructed length=45, original length=53"
XLM-R,SHAP,422,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,423,word_reconstruction_mismatch,"reconstructed length=17, original length=20"
XLM-R,SHAP,424,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,425,word_reconstruction_mismatch,"reconstructed length=81, original length=97"
XLM-R,SHAP,426,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,SHAP,427,word_reconstruction_mismatch,"reconstructed length=163, original length=199"
XLM-R,SHAP,428,word_reconstruction_mismatch,"reconstructed length=81, original length=107"
XLM-R,SHAP,429,word_reconstruction_mismatch,"reconstructed length=42, original length=52"
XLM-R,SHAP,430,word_reconstruction_mismatch,"reconstructed length=66, original length=75"
XLM-R,SHAP,431,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
XLM-R,SHAP,432,word_reconstruction_mismatch,"reconstructed length=13, original length=16"
XLM-R,SHAP,433,word_reconstruction_mismatch,"reconstructed length=56, original length=72"
XLM-R,SHAP,434,word_reconstruction_mismatch,"reconstructed length=34, original length=40"
XLM-R,SHAP,435,word_reconstruction_mismatch,"reconstructed length=41, original length=49"
XLM-R,SHAP,436,word_reconstruction_mismatch,"reconstructed length=52, original length=62"
XLM-R,SHAP,437,word_reconstruction_mismatch,"reconstructed length=67, original length=81"
XLM-R,SHAP,438,word_reconstruction_mismatch,"reconstructed length=193, original length=229"
XLM-R,SHAP,439,word_reconstruction_mismatch,"reconstructed length=82, original length=98"
XLM-R,SHAP,440,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
XLM-R,SHAP,441,word_reconstruction_mismatch,"reconstructed length=33, original length=40"
XLM-R,SHAP,442,word_reconstruction_mismatch,"reconstructed length=29, original length=35"
XLM-R,SHAP,443,word_reconstruction_mismatch,"reconstructed length=59, original length=74"
XLM-R,SHAP,444,word_reconstruction_mismatch,"reconstructed length=145, original length=170"
XLM-R,SHAP,445,word_reconstruction_mismatch,"reconstructed length=60, original length=71"
XLM-R,SHAP,446,word_reconstruction_mismatch,"reconstructed length=60, original length=69"
XLM-R,SHAP,447,word_reconstruction_mismatch,"reconstructed length=100, original length=124"
XLM-R,SHAP,448,word_reconstruction_mismatch,"reconstructed length=43, original length=50"
XLM-R,SHAP,449,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
XLM-R,SHAP,450,word_reconstruction_mismatch,"reconstructed length=18, original length=22"
XLM-R,SHAP,451,word_reconstruction_mismatch,"reconstructed length=21, original length=25"
XLM-R,SHAP,452,word_reconstruction_mismatch,"reconstructed length=139, original length=169"
XLM-R,SHAP,453,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,SHAP,454,word_reconstruction_mismatch,"reconstructed length=20, original length=23"
XLM-R,SHAP,455,word_reconstruction_mismatch,"reconstructed length=45, original length=53"
XLM-R,SHAP,456,word_reconstruction_mismatch,"reconstructed length=29, original length=35"
XLM-R,SHAP,457,word_reconstruction_mismatch,"reconstructed length=17, original length=19"
XLM-R,SHAP,458,word_reconstruction_mismatch,"reconstructed length=25, original length=30"
XLM-R,SHAP,459,word_reconstruction_mismatch,"reconstructed length=11, original length=13"
XLM-R,SHAP,460,word_reconstruction_mismatch,"reconstructed length=214, original length=232"
XLM-R,SHAP,461,word_reconstruction_mismatch,"reconstructed length=14, original length=16"
XLM-R,SHAP,462,word_reconstruction_mismatch,"reconstructed length=136, original length=166"
XLM-R,SHAP,464,word_reconstruction_mismatch,"reconstructed length=8, original length=9"
XLM-R,SHAP,465,word_reconstruction_mismatch,"reconstructed length=59, original length=70"
XLM-R,SHAP,466,word_reconstruction_mismatch,"reconstructed length=60, original length=74"
XLM-R,SHAP,467,word_reconstruction_mismatch,"reconstructed length=26, original length=32"
XLM-R,SHAP,468,word_reconstruction_mismatch,"reconstructed length=46, original length=54"
XLM-R,SHAP,469,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,SHAP,471,word_reconstruction_mismatch,"reconstructed length=136, original length=165"
XLM-R,SHAP,472,word_reconstruction_mismatch,"reconstructed length=355, original length=1918"
XLM-R,SHAP,473,word_reconstruction_mismatch,"reconstructed length=144, original length=171"
XLM-R,SHAP,474,word_reconstruction_mismatch,"reconstructed length=21, original length=23"
XLM-R,SHAP,475,word_reconstruction_mismatch,"reconstructed length=54, original length=63"
XLM-R,SHAP,476,word_reconstruction_mismatch,"reconstructed length=249, original length=290"
XLM-R,SHAP,477,word_reconstruction_mismatch,"reconstructed length=130, original length=153"
XLM-R,SHAP,478,word_reconstruction_mismatch,"reconstructed length=30, original length=35"
XLM-R,SHAP,479,word_reconstruction_mismatch,"reconstructed length=92, original length=112"
XLM-R,SHAP,480,word_reconstruction_mismatch,"reconstructed length=76, original length=93"
XLM-R,SHAP,481,word_reconstruction_mismatch,"reconstructed length=167, original length=204"
XLM-R,SHAP,482,word_reconstruction_mismatch,"reconstructed length=103, original length=124"
XLM-R,SHAP,483,word_reconstruction_mismatch,"reconstructed length=85, original length=100"
XLM-R,SHAP,484,word_reconstruction_mismatch,"reconstructed length=24, original length=29"
XLM-R,SHAP,486,word_reconstruction_mismatch,"reconstructed length=39, original length=49"
XLM-R,SHAP,487,word_reconstruction_mismatch,"reconstructed length=84, original length=88"
XLM-R,SHAP,488,word_reconstruction_mismatch,"reconstructed length=249, original length=299"
XLM-R,SHAP,489,word_reconstruction_mismatch,"reconstructed length=46, original length=56"
XLM-R,SHAP,490,word_reconstruction_mismatch,"reconstructed length=70, original length=84"
XLM-R,SHAP,491,word_reconstruction_mismatch,"reconstructed length=42, original length=51"
XLM-R,SHAP,492,word_reconstruction_mismatch,"reconstructed length=93, original length=113"
XLM-R,SHAP,493,word_reconstruction_mismatch,"reconstructed length=12, original length=14"
XLM-R,SHAP,494,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,SHAP,495,word_reconstruction_mismatch,"reconstructed length=34, original length=40"
XLM-R,SHAP,496,word_reconstruction_mismatch,"reconstructed length=99, original length=120"
XLM-R,SHAP,497,word_reconstruction_mismatch,"reconstructed length=41, original length=49"
XLM-R,SHAP,498,word_reconstruction_mismatch,"reconstructed length=21, original length=28"
XLM-R,SHAP,499,word_reconstruction_mismatch,"reconstructed length=45, original length=54"
XLM-R,SHAP,500,word_reconstruction_mismatch,"reconstructed length=39, original length=48"
XLM-R,SHAP,501,word_reconstruction_mismatch,"reconstructed length=14, original length=17"
XLM-R,SHAP,502,word_reconstruction_mismatch,"reconstructed length=17, original length=20"
XLM-R,SHAP,503,word_reconstruction_mismatch,"reconstructed length=276, original length=331"
XLM-R,SHAP,504,word_reconstruction_mismatch,"reconstructed length=6, original length=7"
XLM-R,SHAP,505,word_reconstruction_mismatch,"reconstructed length=127, original length=157"
XLM-R,SHAP,506,word_reconstruction_mismatch,"reconstructed length=73, original length=88"
XLM-R,SHAP,507,word_reconstruction_mismatch,"reconstructed length=38, original length=45"
XLM-R,SHAP,508,word_reconstruction_mismatch,"reconstructed length=42, original length=51"
XLM-R,SHAP,509,word_reconstruction_mismatch,"reconstructed length=43, original length=53"
XLM-R,SHAP,510,word_reconstruction_mismatch,"reconstructed length=61, original length=71"
XLM-R,SHAP,511,word_reconstruction_mismatch,"reconstructed length=8, original length=9"
XLM-R,SHAP,512,word_reconstruction_mismatch,"reconstructed length=25, original length=32"
XLM-R,SHAP,513,word_reconstruction_mismatch,"reconstructed length=173, original length=212"
XLM-R,SHAP,514,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
XLM-R,SHAP,515,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
XLM-R,SHAP,516,word_reconstruction_mismatch,"reconstructed length=30, original length=37"
XLM-R,SHAP,517,word_reconstruction_mismatch,"reconstructed length=288, original length=636"
XLM-R,SHAP,518,word_reconstruction_mismatch,"reconstructed length=18, original length=20"
XLM-R,SHAP,519,word_reconstruction_mismatch,"reconstructed length=56, original length=67"
XLM-R,SHAP,520,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
XLM-R,SHAP,521,word_reconstruction_mismatch,"reconstructed length=124, original length=151"
XLM-R,SHAP,522,word_reconstruction_mismatch,"reconstructed length=55, original length=67"
XLM-R,SHAP,523,word_reconstruction_mismatch,"reconstructed length=47, original length=55"
XLM-R,SHAP,524,word_reconstruction_mismatch,"reconstructed length=66, original length=79"
XLM-R,SHAP,525,word_reconstruction_mismatch,"reconstructed length=39, original length=44"
XLM-R,SHAP,526,word_reconstruction_mismatch,"reconstructed length=38, original length=43"
XLM-R,SHAP,527,word_reconstruction_mismatch,"reconstructed length=142, original length=169"
XLM-R,SHAP,528,word_reconstruction_mismatch,"reconstructed length=62, original length=77"
XLM-R,SHAP,529,word_reconstruction_mismatch,"reconstructed length=46, original length=59"
XLM-R,SHAP,530,word_reconstruction_mismatch,"reconstructed length=132, original length=160"
XLM-R,SHAP,531,word_reconstruction_mismatch,"reconstructed length=59, original length=72"
XLM-R,SHAP,532,word_reconstruction_mismatch,"reconstructed length=316, original length=467"
XLM-R,SHAP,533,word_reconstruction_mismatch,"reconstructed length=58, original length=72"
XLM-R,SHAP,534,word_reconstruction_mismatch,"reconstructed length=31, original length=37"
XLM-R,SHAP,535,word_reconstruction_mismatch,"reconstructed length=25, original length=30"
